Date,Time,Open,High,Low,Close,Volume
01/01/2024,17:00:00,17019.0,17027.0,17013.75,17025.75,2372
01/01/2024,17:15:00,17025.75,17037.0,17025.5,17033.25,1145
01/01/2024,17:30:00,17033.25,17036.25,17027.75,17027.75,805
01/01/2024,17:45:00,17027.5,17031.0,17027.25,17029.5,311
01/01/2024,18:00:00,17030.0,17030.75,17026.5,17027.5,506
01/01/2024,18:15:00,17027.5,17028.5,17018.5,17019.75,716
01/01/2024,18:30:00,17019.75,17027.5,17018.5,17026.0,640
01/01/2024,18:45:00,17026.25,17028.0,17024.5,17027.0,408
01/01/2024,19:00:00,17026.75,17038.5,17026.25,17029.25,1656
01/01/2024,19:15:00,17029.5,17036.5,17026.75,17029.25,1008
01/01/2024,19:30:00,17029.0,17031.5,17010.75,17014.75,1582
01/01/2024,19:45:00,17015.0,17022.5,17013.75,17014.5,1009
01/01/2024,20:00:00,17014.5,17019.0,17013.75,17016.5,750
01/01/2024,20:15:00,17017.0,17017.0,17010.25,17011.5,946
01/01/2024,20:30:00,17011.75,17013.25,17006.5,17011.0,899
01/01/2024,20:45:00,17011.0,17011.5,17001.0,17008.25,946
01/01/2024,21:00:00,17008.25,17013.0,17008.25,17011.5,545
01/01/2024,21:15:00,17011.5,17012.0,17004.5,17009.0,585
01/01/2024,21:30:00,17009.25,17010.25,17003.0,17007.75,368
01/01/2024,21:45:00,17007.75,17009.75,17002.25,17007.5,526
01/01/2024,22:00:00,17007.25,17008.0,17003.25,17008.0,368
01/01/2024,22:15:00,17008.25,17008.75,17005.5,17007.75,259
01/01/2024,22:30:00,17008.0,17013.0,17007.25,17009.75,638
01/01/2024,22:45:00,17009.25,17011.5,17007.5,17007.75,261
01/01/2024,23:00:00,17008.0,17016.5,17006.75,17016.5,724
01/01/2024,23:15:00,17016.25,17019.0,17012.5,17017.0,747
01/01/2024,23:30:00,17016.5,17018.75,17015.5,17018.25,464
01/01/2024,23:45:00,17018.25,17019.0,17016.25,17017.75,297
01/02/2024,00:00:00,17017.5,17019.5,17010.0,17010.75,593
01/02/2024,00:15:00,17010.75,17013.0,17009.75,17012.0,291
01/02/2024,00:30:00,17011.75,17013.0,17007.25,17010.5,496
01/02/2024,00:45:00,17010.75,17014.0,17003.0,17004.5,716
01/02/2024,01:00:00,17004.25,17019.5,17004.25,17017.25,1301
01/02/2024,01:15:00,17017.25,17023.25,17016.5,17019.75,1021
01/02/2024,01:30:00,17020.0,17021.0,17013.75,17014.5,808
01/02/2024,01:45:00,17014.75,17019.75,17011.75,17017.25,905
01/02/2024,02:00:00,17017.5,17031.75,17016.0,17026.25,1844
01/02/2024,02:15:00,17025.5,17034.5,17022.5,17032.75,1196
01/02/2024,02:30:00,17033.0,17036.75,17031.5,17032.5,1059
01/02/2024,02:45:00,17032.25,17032.25,17025.75,17027.25,1399
01/02/2024,03:00:00,17027.25,17028.5,17001.5,17003.25,2852
01/02/2024,03:15:00,17003.75,17005.5,16998.25,17005.25,1897
01/02/2024,03:30:00,17005.5,17005.5,16990.5,16996.5,1762
01/02/2024,03:45:00,16996.25,16999.75,16988.0,16994.5,1540
01/02/2024,04:00:00,16994.5,16996.75,16984.75,16986.75,1156
01/02/2024,04:15:00,16986.75,16994.5,16982.5,16986.25,1416
01/02/2024,04:30:00,16986.25,16997.5,16985.5,16994.75,1363
01/02/2024,04:45:00,16994.25,16995.25,16968.25,16971.0,2593
01/02/2024,05:00:00,16970.75,16976.5,16931.75,16933.25,5206
01/02/2024,05:15:00,16932.75,16934.25,16875.25,16877.5,7994
01/02/2024,05:30:00,16877.75,16882.0,16845.25,16863.75,5628
01/02/2024,05:45:00,16863.75,16878.5,16861.75,16874.75,3372
01/02/2024,06:00:00,16875.25,16878.0,16847.5,16869.25,4593
01/02/2024,06:15:00,16869.25,16870.25,16851.0,16860.0,3206
01/02/2024,06:30:00,16859.25,16863.25,16850.75,16850.75,2340
01/02/2024,06:45:00,16851.5,16856.75,16817.0,16823.5,6378
01/02/2024,07:00:00,16823.0,16832.0,16819.25,16820.5,4057
01/02/2024,07:15:00,16821.0,16831.25,16817.0,16827.75,4047
01/02/2024,07:30:00,16827.75,16850.5,16821.75,16845.25,7966
01/02/2024,07:45:00,16845.0,16855.5,16839.0,16853.0,3991
01/02/2024,08:00:00,16853.0,16865.75,16834.5,16861.25,6694
01/02/2024,08:15:00,16861.25,16877.75,16860.0,16862.0,8217
01/02/2024,08:30:00,16861.75,16873.5,16767.75,16777.75,48102
01/02/2024,08:45:00,16777.25,16782.0,16719.5,16763.5,38978
01/02/2024,09:00:00,16763.5,16789.0,16744.0,16749.0,28956
01/02/2024,09:15:00,16749.5,16759.5,16716.75,16723.5,22889
01/02/2024,09:30:00,16723.5,16724.75,16695.75,16715.5,22482
01/02/2024,09:45:00,16715.5,16723.0,16685.0,16710.5,20138
01/02/2024,10:00:00,16710.75,16757.0,16709.0,16747.5,20519
01/02/2024,10:15:00,16747.5,16762.0,16743.25,16761.0,15271
01/02/2024,10:30:00,16761.25,16772.5,16758.25,16770.25,11509
01/02/2024,10:45:00,16770.25,16785.5,16767.25,16778.25,15813
01/02/2024,11:00:00,16778.0,16787.75,16773.0,16778.75,10530
01/02/2024,11:15:00,16778.5,16778.5,16753.25,16760.0,13352
01/02/2024,11:30:00,16760.25,16786.5,16751.5,16775.5,10017
01/02/2024,11:45:00,16775.25,16776.25,16717.75,16720.0,18167
01/02/2024,12:00:00,16720.25,16723.75,16703.25,16720.25,13261
01/02/2024,12:15:00,16720.0,16742.0,16716.5,16731.5,10365
01/02/2024,12:30:00,16731.25,16741.0,16726.75,16730.25,9003
01/02/2024,12:45:00,16729.75,16739.5,16688.25,16696.0,17041
01/02/2024,13:00:00,16696.5,16702.5,16668.0,16691.5,18664
01/02/2024,13:15:00,16691.5,16701.5,16684.0,16698.75,8616
01/02/2024,13:30:00,16698.5,16707.5,16680.25,16687.25,11011
01/02/2024,13:45:00,16687.25,16691.5,16653.75,16655.0,16460
01/02/2024,14:00:00,16654.75,16660.0,16622.5,16626.75,22466
01/02/2024,14:15:00,16627.0,16647.75,16624.25,16645.75,14427
01/02/2024,14:30:00,16645.75,16659.0,16636.75,16652.25,15899
01/02/2024,14:45:00,16652.5,16726.0,16652.25,16721.0,43042
01/02/2024,15:00:00,16721.0,16736.5,16714.0,16727.5,11861
01/02/2024,15:15:00,16727.25,16731.0,16727.25,16728.75,1248
01/02/2024,15:30:00,16728.75,16731.5,16727.0,16731.5,1181
01/02/2024,15:45:00,16731.5,16732.75,16729.0,16731.75,1598
01/02/2024,17:00:00,16736.75,16737.25,16728.0,16730.25,1173
01/02/2024,17:15:00,16730.0,16730.0,16716.75,16722.0,1494
01/02/2024,17:30:00,16721.75,16724.75,16721.25,16722.0,434
01/02/2024,17:45:00,16721.5,16725.25,16721.0,16724.75,387
01/02/2024,18:00:00,16724.5,16726.5,16720.25,16726.25,884
01/02/2024,18:15:00,16726.0,16729.0,16725.0,16726.0,750
01/02/2024,18:30:00,16726.0,16727.25,16718.5,16720.0,772
01/02/2024,18:45:00,16720.0,16721.0,16715.0,16716.5,624
01/02/2024,19:00:00,16716.75,16721.0,16710.25,16712.0,1083
01/02/2024,19:15:00,16712.0,16714.5,16708.0,16711.75,933
01/02/2024,19:30:00,16711.75,16713.75,16707.5,16710.0,1100
01/02/2024,19:45:00,16709.75,16717.5,16707.5,16711.75,903
01/02/2024,20:00:00,16711.25,16714.75,16710.25,16712.0,450
01/02/2024,20:15:00,16711.75,16711.75,16700.0,16702.0,1253
01/02/2024,20:30:00,16701.75,16706.25,16701.25,16705.25,654
01/02/2024,20:45:00,16705.25,16707.0,16700.25,16702.75,625
01/02/2024,21:00:00,16703.0,16709.25,16702.75,16705.5,625
01/02/2024,21:15:00,16705.75,16706.25,16701.5,16702.5,643
01/02/2024,21:30:00,16702.75,16708.5,16702.25,16705.75,458
01/02/2024,21:45:00,16706.0,16706.25,16703.5,16703.5,334
01/02/2024,22:00:00,16703.25,16704.5,16698.5,16699.75,680
01/02/2024,22:15:00,16699.5,16702.75,16699.0,16701.25,487
01/02/2024,22:30:00,16700.75,16701.75,16693.75,16696.5,722
01/02/2024,22:45:00,16696.5,16697.0,16693.25,16694.75,479
01/02/2024,23:00:00,16695.0,16695.75,16689.0,16695.25,1129
01/02/2024,23:15:00,16695.5,16699.0,16692.75,16697.5,635
01/02/2024,23:30:00,16697.75,16704.5,16697.25,16701.0,921
01/02/2024,23:45:00,16700.75,16705.75,16699.5,16704.75,526
01/03/2024,00:00:00,16704.5,16707.0,16700.25,16706.75,826
01/03/2024,00:15:00,16707.0,16713.75,16704.5,16713.25,871
01/03/2024,00:30:00,16713.5,16715.75,16710.25,16714.75,635
